24;04;2022;22;45
21
1;DeSUS;DeSUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE;8DBC15
2;DOM;DOMOVINSKA LIGA - DOM;023463
3;Resni.ca;Državljansko gibanje Resni.ca;67359A
4;SVOBODA;GIBANJE SVOBODA;005DA3
5;ZSi;Gibanje Zedinjena Slovenija - ZSi;C6EFFA
6;LEVICA;LEVICA;FB4C48
7;L'BP;Lista Borisa Popoviča - Digitalizirajmo Slovenijo;0089CD
8;LMŠ;LISTA MARJANA ŠARCA - LMŠ;23A567
9;NAŠA DEŽELA;NAŠA DEŽELA stranka dr. ALEKSANDRE PIVEC;126C00
10;SNP-DD;NAŠA PRIHODNOST IN DOBRA DRŽAVA;8DE0FD
11;NESTRANKARSKA;NESTRANKARSKA LJUDSKA LISTA GIBANJA ZDRAVA DRUŽBA;ADA702
12;NSi;NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI;009AC7
13;Pirati;PIRATSKA STRANKA SLOVENIJE;000000
14;POVEŽIMO;POVEŽIMO SLOVENIJO (KONKRETNO, ZELENI, SLS, NLS, NS);E8AB02
15;SDS;SLOVENSKA DEMOKRATSKA STRANKA - SDS;FFE53F
16;SNS;SLOVENSKA NACIONALNA STRANKA - SNS;4D4D4D
17;SD;SOCIALNI DEMOKRATI - SD;CB000D
18;SAB;STRANKA ALENKE BRATUŠEK;F3808A
19;VESNA;VESNA - zelena stranka;C9FFA1
20;ZLS;ZA LJUDSTVO SLOVENIJE  - ZLS;89AEDB
21;ZOS;ZOS - ZAVEZNIŠTVO OSVOBODIMO SLOVENIJO (GIBANJE ZEDINJENA SLOVENIJA - ZSI IN STRANKA SLOVENSKEGA NARODA - SSN);129847
1501;10,23;776;4,45;750;5,50;387;4,54;591;4,58;586;4,92;445;3,88;318;3,74;392;3,85;317;3,99;294;3,48
1;8514;6,44
1342;11,34;643;6,91;415;4,74;665;4,45;846;5,19;786;6,85;799;7,56;573;5,03;924;6,36;641;6,04;880;7,08
13
0;2629;1,85
291;2,05;175;1,77;208;1,81;275;1,92;237;1,95;332;1,76;160;1,84;268;1,93;211;1,77;320;1,81;152;1,66
0;1913;1,59
115;1,21;143;1,65;56;1,59;245;2,14;240;1,57;87;1,91;93;1,24;185;1,76;257;1,45;221;1,33;271;1,81
0;3047;2,03
302;1,66;299;1,96;366;1,95;225;2,04;245;2,01;319;2,11;202;2,62;240;2,43;244;1,87;227;1,92;378;2,17
0;2664;1,95
87;0,99;124;1,23;170;1,55;153;1,55;344;2,05;173;1,72;222;2,44;335;1,99;314;2,91;360;2,22;382;2,21
0;1796;1,39
146;1,22;264;1,58;131;2,02;173;1,47;206;1,48;104;1,05;114;1,44;166;1,39;196;1,50;142;1,17;154;1,17
0;1696;1,19
111;0,78;206;1,18;192;1,37;112;0,93;152;1,15;151;0,97;139;1,19;165;1,62;186;1,55;157;1,26;125;1,25
0;2027;1,61
199;1,36;244;1,40;154;1,13;145;1,70;228;1,77;188;1,58;190;1,66;161;1,89;185;1,82;159;2,00;174;2,06
0;1591;1,20
141;1,19;108;1,16;111;1,27;137;0,92;221;1,36;180;1,57;131;1,24;145;1,27;153;1,05;141;1,33;123;0,99
14
0;4861;3,42
385;2,71;408;4,14;242;2,10;295;2,06;345;2,83;1104;5,87;147;1,69;510;3,67;594;4,98;348;1,97;483;5,29
0;3161;2,63
597;6,30;134;1,55;76;2,16;176;1,54;250;1,64;137;3,01;272;3,64;333;3,18;465;2,62;368;2,22;353;2,35
0;4101;2,73
760;4,18;396;2,60;702;3,75;252;2,29;276;2,27;442;2,93;165;2,14;161;1,63;250;1,92;281;2,38;416;2,39
0;2781;2,03
109;1,24;235;2,33;317;2,89;285;2,88;331;1,97;161;1,60;160;1,76;320;1,90;203;1,88;355;2,19;305;1,76
0;4061;3,15
589;4,93;694;4,16;219;3,38;374;3,17;292;2,10;436;4,41;146;1,84;436;3,65;482;3,69;173;1,42;220;1,67
0;5588;3,92
362;2,54;580;3,33;322;2,30;745;6,21;433;3,28;743;4,78;675;5,79;279;2,73;845;7,05;216;1,73;388;3,87
0;6794;5,41
1902;12,96;1210;6,94;711;5,22;180;2,11;759;5,88;265;2,23;1015;8,86;179;2,11;209;2,05;194;2,44;170;2,01
0;6163;4,66
292;2,47;636;6,84;321;3,66;674;4,51;935;5,74;479;4,18;442;4,18;238;2,09;1132;7,80;309;2,91;705;5,67
15
4;32763;23,04
2742;19,29;2166;21,97;2347;20,40;2753;19,25;2458;20,19;4858;25,81;1889;21,73;3686;26,56;4172;34,98;3582;20,25;2110;23,10
3;24060;20,02
2384;25,16;1396;16,14;526;14,94;1287;11,24;2198;14,42;753;16,53;1751;23,43;2587;24,68;4131;23,27;2967;17,92;4080;27,18
3;29777;19,82
4464;24,54;3305;21,72;4489;23,97;1906;17,32;1877;15,43;3952;26,18;1155;15,01;1252;12,66;1809;13,86;1949;16,52;3619;20,76
3;29456;21,53
1771;20,20;3505;34,74;3497;31,92;3891;39,36;3381;20,14;1264;12,58;1416;15,57;2914;17,30;1500;13,90;3354;20,66;2963;17,10
4;36046;27,95
4289;35,88;4670;28,02;1387;21,39;2939;24,89;3258;23,48;3212;32,47;2187;27,57;3782;31,70;3309;25,35;3231;26,53;3782;28,71
3;36089;25,29
3802;26,66;5750;33,04;2971;21,25;3590;29,94;3325;25,21;3989;25,68;3738;32,09;2417;23,66;3090;25,78;1852;14,85;1565;15,62
3;32110;25,56
3958;26,97;5822;33,39;4888;35,86;1942;22,78;2908;22,52;2941;24,70;2894;25,26;1502;17,67;2028;19,90;1538;19,38;1689;20,01
5;38604;29,22
3731;31,53;2867;30,83;2351;26,84;3891;26,06;3913;24,01;2770;24,14;3602;34,06;3485;30,62;4894;33,70;2813;26,50;4287;34,47
16
0;1864;1,31
180;1,27;160;1,62;139;1,21;170;1,19;162;1,33;280;1,49;102;1,17;172;1,24;174;1,46;197;1,11;128;1,40
0;1079;0,90
107;1,13;54;0,62;29;0,82;80;0,70;97;0,64;62;1,36;120;1,61;128;1,22;157;0,88;125;0,75;120;0,80
0;1338;0,89
197;1,08;148;0,97;226;1,21;89;0,81;77;0,63;133;0,88;50;0,65;58;0,59;87;0,67;89;0,75;184;1,06
0;1687;1,23
222;2,53;154;1,53;115;1,05;112;1,13;199;1,19;86;0,86;93;1,02;168;1,00;104;0,96;253;1,56;181;1,04
0;2527;1,96
358;2,99;373;2,24;121;1,87;259;2,19;235;1,69;176;1,78;128;1,61;297;2,49;176;1,35;195;1,60;209;1,59
0;2578;1,81
168;1,18;394;2,26;195;1,40;188;1,57;228;1,73;683;4,40;225;1,93;145;1,42;131;1,09;124;0,99;97;0,97
0;2490;1,98
254;1,73;446;2,56;651;4,78;115;1,35;225;1,74;204;1,71;164;1,43;94;1,11;127;1,25;87;1,10;123;1,46
0;3001;2,27
169;1,43;420;4,52;163;1,86;339;2,27;297;1,82;288;2,51;202;1,91;214;1,88;415;2,86;192;1,81;302;2,43
17
0;7391;5,20
856;6,02;570;5,78;663;5,76;917;6,41;625;5,13;780;4,14;354;4,07;580;4,18;518;4,34;701;3,96;827;9,05
1;8802;7,32
731;7,72;1035;11,97;261;7,41;826;7,21;1023;6,71;259;5,69;339;4,54;639;6,10;1082;6,09;1246;7,52;1361;9,07
1;9183;6,11
1122;6,17;804;5,28;929;4,96;660;6,00;964;7,93;790;5,23;471;6,12;661;6,68;1132;8,67;756;6,41;894;5,13
1;8353;6,11
1216;13,87;363;3,60;465;4,24;448;4,53;1004;5,98;762;7,59;597;6,56;1074;6,38;686;6,36;790;4,87;948;5,47
1;10266;7,96
577;4,83;920;5,52;416;6,42;645;5,46;933;6,73;341;3,45;1104;13,92;1068;8,95;803;6,15;2410;19,79;1049;7,96
1;9787;6,86
1265;8,87;919;5,28;837;5,99;605;5,05;701;5,32;672;4,33;429;3,68;1855;18,16;500;4,17;1348;10,81;656;6,55
1;7649;6,09
697;4,75;930;5,33;836;6,13;621;7,28;829;6,42;766;6,43;593;5,17;589;6,93;657;6,45;580;7,31;551;6,53
1;9737;7,37
528;4,46;441;4,74;576;6,58;2135;14,30;2133;13,09;765;6,67;521;4,93;615;5,40;734;5,05;724;6,82;565;4,54
18
0;4460;3,14
575;4,04;349;3,54;334;2,90;715;5,00;676;5,55;478;2,54;214;2,46;343;2,47;226;1,89;379;2,14;171;1,87
0;3252;2,71
128;1,35;271;3,13;124;3,52;412;3,60;604;3,96;293;6,43;178;2,38;332;3,17;305;1,72;392;2,37;213;1,42
0;4942;3,29
421;2,31;437;2,87;542;2,89;394;3,58;509;4,18;423;2,80;322;4,18;358;3,62;527;4,04;444;3,76;565;3,24
0;3967;2,90
278;3,17;177;1,75;218;1,99;149;1,51;477;2,84;423;4,21;303;3,33;595;3,53;390;3,61;412;2,54;545;3,15
0;2865;2,22
241;2,02;377;2,26;157;2,42;336;2,85;318;2,29;142;1,44;210;2,65;370;3,10;261;2,00;244;2,00;209;1,59
0;3002;2,10
233;1,63;313;1,80;366;2,62;218;1,82;260;1,97;247;1,59;246;2,11;205;2,01;266;2,22;372;2,98;276;2,75
0;2862;2,28
236;1,61;296;1,70;167;1,23;196;2,30;271;2,10;271;2,28;280;2,44;317;3,73;304;2,98;265;3,34;259;3,07
0;2180;1,65
159;1,34;77;0,83;150;1,71;309;2,07;312;1,91;207;1,80;129;1,22;248;2,18;212;1,46;202;1,90;175;1,41
19
0;2273;1,60
184;1,29;210;2,13;197;1,71;235;1,64;155;1,27;281;1,49;259;2,98;232;1,67;171;1,43;223;1,26;126;1,38
0;1411;1,17
134;1,41;75;0,87;28;0,80;94;0,82;139;0,91;61;1,34;85;1,14;104;0,99;352;1,98;175;1,06;164;1,09
0;2428;1,62
204;1,12;259;1,70;272;1,45;173;1,57;237;1,95;232;1,54;161;2,09;180;1,82;229;1,75;199;1,69;282;1,62
0;2163;1,58
71;0,81;100;0,99;187;1,71;133;1,35;264;1,57;154;1,53;144;1,58;297;1,76;225;2,09;322;1,98;266;1,54
0;1720;1,33
120;1,00;229;1,37;124;1,91;175;1,48;195;1,41;326;3,30;112;1,41;145;1,22;106;0,81;104;0,85;84;0,64
0;1881;1,32
80;0,56;189;1,09;184;1,32;115;0,96;92;0,70;127;0,82;82;0,70;119;1,17;173;1,44;351;2,81;369;3,68
0;1503;1,20
112;0,76;152;0,87;118;0,87;169;1,98;161;1,25;125;1,05;154;1,34;181;2,13;144;1,41;81;1,02;106;1,26
0;858;0,65
83;0,70;37;0,40;45;0,51;76;0,51;102;0,63;77;0,67;91;0,86;110;0,97;82;0,56;83;0,78;72;0,58
20
0;1071;0,75
107;0,75;115;1,17;103;0,90;109;0,76;90;0,74;119;0,63;65;0,75;89;0,64;97;0,81;127;0,72;50;0,55
0;724;0,60
48;0,51;56;0,65;27;0,77;92;0,80;110;0,72;20;0,44;53;0,71;50;0,48;127;0,72;73;0,44;68;0,45
0;826;0,55
83;0,46;117;0,77;126;0,67;46;0,42;64;0,53;67;0,44;24;0,31;53;0,54;74;0,57;65;0,55;107;0,61
0;877;0,64
50;0,57;46;0,46;64;0,58;48;0,49;158;0,94;78;0,78;66;0,73;83;0,49;64;0,59;111;0,68;109;0,63
0;1026;0,80
129;1,08;152;0,91;84;1,30;143;1,21;154;1,11;60;0,61;42;0,53;76;0,64;46;0,35;33;0,27;107;0,81
0;924;0,65
40;0,28;86;0,49;98;0,70;62;0,52;112;0,85;128;0,82;81;0,70;66;0,65;90;0,75;113;0,91;48;0,48
0;1161;0,92
125;0,85;137;0,79;74;0,54;66;0,77;149;1,15;115;0,97;137;1,20;52;0,61;122;1,20;101;1,27;83;0,98
0;971;0,73
48;0,41;127;1,37;76;0,87;72;0,48;78;0,48;72;0,63;56;0,53;126;1,11;99;0,68;94;0,89;123;0,99
21
0;170;0,12
37;0,26;20;0,20;24;0,21;13;0,09;9;0,07;18;0,10;12;0,14;13;0,09;6;0,05;10;0,06;8;0,09
0;132;0,11
10;0,11;13;0,15;7;0,20;13;0,11;27;0,18;7;0,15;9;0,12;8;0,08;21;0,12;9;0,05;8;0,05
0;0;0,00
0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00
0;0;0,00
0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00
0;0;0,00
0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00
0;0;0,00
0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00
0;0;0,00
0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00
0;217;0,16
18;0,15;9;0,10;10;0,11;23;0,15;14;0,09;28;0,24;19;0,18;24;0,21;22;0,15;15;0,14;35;0,28
